Target PDB,URL,Cluster ID,Cluster Ranking,HADDOCK score,Cluster size,RMSD from the overall lowest-energy structure,Van der Waals energy,Electrostatic energy,Desolvation energy,Restraints violation energy,Buried Surface Area,Z-Score,HADDOCK Result PDB Filename
MyoHead_60_V117Y_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386523-MyoHead_60_V117Y_None,7,4,-76.9 +/- 8.0,8,8.5 +/- 0.0,-71.1 +/- 3.4,-144.0 +/- 17.8,6.4 +/- 1.0,165.2 +/- 29.9,1873.1 +/- 116.4,0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_None_cluster4.pdb
MyoHead_60_V117Y_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386523-MyoHead_60_V117Y_None,2,5,-75.5 +/- 2.0,30,8.2 +/- 0.6,-72.6 +/- 6.1,-148.9 +/- 22.2,8.1 +/- 4.1,187.2 +/- 32.1,1870.4 +/- 65.6,0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_None_cluster5.pdb
MyoHead_60_G99Q_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386524-MyoHead_60_G99Q_S121E,1,0,-139.8 +/- 5.9,34,0.5 +/- 0.4,-112.0 +/- 4.9,-381.0 +/- 18.1,19.2 +/- 4.1,291.5 +/- 37.1,2736.0 +/- 148.6,-1.8,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_S121E_cluster0.pdb
MyoHead_60_G99Q_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386524-MyoHead_60_G99Q_S121E,3,1,-131.1 +/- 4.3,31,5.1 +/- 0.1,-90.9 +/- 6.1,-419.9 +/- 35.7,14.5 +/- 5.9,293.7 +/- 69.0,2350.6 +/- 79.5,-1.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_S121E_cluster1.pdb
MyoHead_60_G99Q_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386524-MyoHead_60_G99Q_S121E,2,2,-123.9 +/- 3.0,31,5.5 +/- 0.7,-97.3 +/- 2.7,-363.8 +/- 23.3,18.0 +/- 0.9,281.9 +/- 40.8,2550.9 +/- 61.6,-1.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_S121E_cluster2.pdb
MyoHead_60_G99Q_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386524-MyoHead_60_G99Q_S121E,5,3,-103.7 +/- 3.5,16,11.9 +/- 0.1,-88.4 +/- 1.9,-260.4 +/- 16.6,2.3 +/- 1.8,344.3 +/- 37.5,2354.3 +/- 66.2,-0.0,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_S121E_cluster3.pdb
MyoHead_60_G99Q_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386524-MyoHead_60_G99Q_S121E,10,4,-102.2 +/- 17.5,4,5.0 +/- 0.7,-92.4 +/- 8.1,-309.9 +/- 57.7,15.8 +/- 1.5,364.6 +/- 61.4,2504.9 +/- 221.6,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_S121E_cluster4.pdb
MyoHead_60_G99Q_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386524-MyoHead_60_G99Q_S121E,7,5,-98.9 +/- 6.1,6,6.7 +/- 0.2,-91.4 +/- 6.0,-314.3 +/- 28.1,18.1 +/- 4.5,372.4 +/- 34.2,2587.5 +/- 88.2,0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_S121E_cluster5.pdb
MyoHead_60_L107T_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386525-MyoHead_60_L107T_G99D,1,0,-127.2 +/- 2.4,42,0.5 +/- 0.3,-102.8 +/- 2.6,-284.9 +/- 15.7,17.3 +/- 1.8,152.1 +/- 19.9,2188.0 +/- 33.3,-2.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99D_cluster0.pdb
MyoHead_60_L107T_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386525-MyoHead_60_L107T_G99D,6,1,-108.3 +/- 3.5,13,0.5 +/- 0.1,-90.7 +/- 8.0,-263.5 +/- 21.8,19.9 +/- 2.2,151.7 +/- 38.6,2088.0 +/- 76.1,-0.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99D_cluster1.pdb
MyoHead_60_L107T_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386525-MyoHead_60_L107T_G99D,10,2,-101.7 +/- 12.5,6,3.2 +/- 0.1,-89.6 +/- 4.2,-230.7 +/- 52.1,18.8 +/- 2.7,152.4 +/- 19.6,2145.8 +/- 21.5,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99D_cluster2.pdb
MyoHead_60_L107T_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386525-MyoHead_60_L107T_G99D,9,3,-99.3 +/- 3.5,7,9.4 +/- 0.1,-87.8 +/- 2.2,-218.9 +/- 26.0,16.7 +/- 3.4,155.2 +/- 38.4,2137.5 +/- 85.7,-0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99D_cluster3.pdb
MyoHead_60_L107T_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386525-MyoHead_60_L107T_G99D,2,4,-92.9 +/- 3.8,33,2.8 +/- 0.5,-79.8 +/- 6.5,-233.7 +/- 38.7,15.9 +/- 3.6,176.6 +/- 15.8,1913.9 +/- 85.6,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99D_cluster4.pdb
MyoHead_60_L107T_G99D,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386525-MyoHead_60_L107T_G99D,11,5,-90.1 +/- 11.2,6,2.8 +/- 0.3,-72.1 +/- 4.5,-253.2 +/- 42.8,17.8 +/- 2.1,148.1 +/- 27.5,1895.0 +/- 67.4,0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99D_cluster5.pdb
MyoHead_60_V117Y_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386526-MyoHead_60_V117Y_G99Q,5,0,-94.8 +/- 7.1,18,0.3 +/- 0.2,-75.3 +/- 2.7,-299.5 +/- 24.3,22.0 +/- 3.2,184.0 +/- 49.7,1951.9 +/- 58.8,-1.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99Q_cluster0.pdb
MyoHead_60_V117Y_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386526-MyoHead_60_V117Y_G99Q,1,1,-93.9 +/- 2.7,35,8.0 +/- 0.2,-87.8 +/- 2.4,-185.2 +/- 18.4,17.4 +/- 3.3,135.4 +/- 12.8,2030.7 +/- 25.3,-1.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99Q_cluster1.pdb
MyoHead_60_V117Y_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386526-MyoHead_60_V117Y_G99Q,2,2,-88.3 +/- 3.0,30,4.6 +/- 0.4,-75.6 +/- 3.1,-152.2 +/- 31.1,4.1 +/- 2.4,136.3 +/- 25.2,2106.6 +/- 74.1,-0.8,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99Q_cluster2.pdb
MyoHead_60_V117Y_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386526-MyoHead_60_V117Y_G99Q,4,3,-87.1 +/- 3.2,21,8.7 +/- 0.1,-72.6 +/- 3.3,-187.1 +/- 8.1,8.6 +/- 2.6,143.9 +/- 39.8,1910.8 +/- 42.2,-0.7,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99Q_cluster3.pdb
MyoHead_60_V117Y_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386526-MyoHead_60_V117Y_G99Q,3,4,-86.1 +/- 0.4,24,7.9 +/- 0.1,-82.0 +/- 2.5,-174.6 +/- 23.4,15.4 +/- 1.3,153.8 +/- 55.0,1983.8 +/- 95.8,-0.6,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99Q_cluster4.pdb
MyoHead_60_V117Y_G99Q,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386526-MyoHead_60_V117Y_G99Q,9,5,-75.0 +/- 9.3,5,3.6 +/- 0.1,-75.0 +/- 10.4,-153.5 +/- 40.5,7.4 +/- 2.7,233.2 +/- 35.8,2015.6 +/- 283.6,0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_V117Y_G99Q_cluster5.pdb
MyoHead_60_L113A_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386527-MyoHead_60_L113A_G99E,4,0,-126.5 +/- 13.8,13,0.4 +/- 0.3,-96.3 +/- 5.6,-456.3 +/- 48.9,37.8 +/- 4.7,233.0 +/- 24.0,2634.7 +/- 56.5,-1.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99E_cluster0.pdb
MyoHead_60_L113A_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386527-MyoHead_60_L113A_G99E,6,1,-125.8 +/- 11.9,9,8.8 +/- 0.1,-114.3 +/- 9.0,-236.3 +/- 8.8,8.3 +/- 0.9,274.7 +/- 72.6,2628.3 +/- 102.1,-1.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99E_cluster1.pdb
MyoHead_60_L113A_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386527-MyoHead_60_L113A_G99E,9,2,-117.6 +/- 6.8,8,9.1 +/- 0.1,-109.7 +/- 1.5,-292.5 +/- 9.1,25.5 +/- 2.4,251.0 +/- 35.2,2594.7 +/- 72.5,-0.9,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99E_cluster2.pdb
MyoHead_60_L113A_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386527-MyoHead_60_L113A_G99E,1,3,-109.7 +/- 12.7,27,10.9 +/- 0.1,-105.6 +/- 5.2,-274.2 +/- 28.0,19.5 +/- 3.8,312.9 +/- 66.0,2419.4 +/- 51.9,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99E_cluster3.pdb
MyoHead_60_L113A_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386527-MyoHead_60_L113A_G99E,10,4,-107.9 +/- 6.5,7,5.9 +/- 0.2,-86.8 +/- 4.2,-337.5 +/- 14.8,24.1 +/- 4.7,222.6 +/- 4.6,2324.7 +/- 111.8,-0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99E_cluster4.pdb
MyoHead_60_L113A_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386527-MyoHead_60_L113A_G99E,2,5,-98.3 +/- 4.0,21,11.0 +/- 0.1,-94.2 +/- 4.4,-289.9 +/- 19.9,19.8 +/- 1.6,341.4 +/- 26.6,2383.8 +/- 79.1,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L113A_G99E_cluster5.pdb
MyoHead_60_G99E_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386528-MyoHead_60_G99E_S121E,3,0,-101.5 +/- 6.5,17,0.4 +/- 0.2,-85.4 +/- 4.7,-282.7 +/- 54.1,17.8 +/- 4.8,225.5 +/- 29.7,2030.0 +/- 30.6,-1.6,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99E_S121E_cluster0.pdb
MyoHead_60_G99E_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386528-MyoHead_60_G99E_S121E,1,1,-100.4 +/- 5.1,39,7.8 +/- 0.3,-75.2 +/- 1.7,-319.0 +/- 28.9,15.6 +/- 6.0,229.9 +/- 30.4,1964.7 +/- 87.6,-1.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99E_S121E_cluster1.pdb
MyoHead_60_G99E_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386528-MyoHead_60_G99E_S121E,2,2,-90.4 +/- 9.6,19,9.6 +/- 0.2,-77.4 +/- 4.7,-284.9 +/- 22.9,15.8 +/- 2.2,282.2 +/- 69.2,2068.0 +/- 132.3,-0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99E_S121E_cluster2.pdb
MyoHead_60_G99E_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386528-MyoHead_60_G99E_S121E,8,3,-90.4 +/- 7.9,10,4.4 +/- 0.2,-74.8 +/- 2.7,-288.4 +/- 14.0,23.6 +/- 2.8,184.6 +/- 22.7,1928.1 +/- 93.0,-0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99E_S121E_cluster3.pdb
MyoHead_60_G99E_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386528-MyoHead_60_G99E_S121E,7,4,-89.6 +/- 3.2,11,1.7 +/- 0.1,-79.7 +/- 5.3,-291.4 +/- 24.9,26.5 +/- 2.1,218.3 +/- 50.9,2010.9 +/- 38.0,-0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99E_S121E_cluster4.pdb
MyoHead_60_G99E_S121E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386528-MyoHead_60_G99E_S121E,9,5,-87.8 +/- 5.8,10,8.3 +/- 0.1,-75.0 +/- 2.2,-309.4 +/- 24.5,28.2 +/- 4.5,208.8 +/- 53.3,1825.1 +/- 80.8,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99E_S121E_cluster5.pdb
MyoHead_60_G99Q_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386529-MyoHead_60_G99Q_None,4,0,-128.8 +/- 7.1,20,0.4 +/- 0.2,-108.0 +/- 1.8,-397.9 +/- 49.6,30.2 +/- 4.4,286.4 +/- 15.1,2474.3 +/- 91.5,-2.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_None_cluster0.pdb
MyoHead_60_G99Q_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386529-MyoHead_60_G99Q_None,1,1,-117.4 +/- 7.9,38,8.5 +/- 0.1,-95.0 +/- 2.1,-362.9 +/- 38.9,27.4 +/- 2.0,227.4 +/- 30.5,2378.2 +/- 141.5,-1.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_None_cluster1.pdb
MyoHead_60_G99Q_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386529-MyoHead_60_G99Q_None,2,2,-99.2 +/- 1.8,33,6.4 +/- 0.2,-85.5 +/- 3.4,-304.2 +/- 28.0,16.4 +/- 3.2,307.1 +/- 41.9,2235.6 +/- 94.2,-0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_None_cluster2.pdb
MyoHead_60_G99Q_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386529-MyoHead_60_G99Q_None,6,3,-98.1 +/- 5.9,14,8.7 +/- 0.1,-98.0 +/- 9.7,-247.7 +/- 30.8,19.6 +/- 4.0,298.5 +/- 26.7,2350.6 +/- 110.6,-0.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_None_cluster3.pdb
MyoHead_60_G99Q_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386529-MyoHead_60_G99Q_None,7,4,-90.0 +/- 6.4,10,9.6 +/- 0.1,-88.4 +/- 5.8,-326.5 +/- 36.0,35.3 +/- 1.9,283.8 +/- 66.8,2320.5 +/- 74.2,0.4,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_None_cluster4.pdb
MyoHead_60_G99Q_None,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386529-MyoHead_60_G99Q_None,3,5,-87.7 +/- 2.3,23,9.4 +/- 0.1,-74.1 +/- 5.5,-329.4 +/- 23.5,20.9 +/- 4.6,313.6 +/- 54.6,1678.5 +/- 37.6,0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_G99Q_None_cluster5.pdb
MyoHead_60_L107T_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386530-MyoHead_60_L107T_G99E,1,0,-131.7 +/- 5.7,34,0.3 +/- 0.2,-100.9 +/- 6.0,-324.2 +/- 13.4,19.8 +/- 3.4,142.9 +/- 51.9,2243.5 +/- 59.0,-2.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99E_cluster0.pdb
MyoHead_60_L107T_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386530-MyoHead_60_L107T_G99E,2,1,-115.3 +/- 5.0,30,2.8 +/- 0.3,-91.7 +/- 3.7,-280.3 +/- 28.5,15.4 +/- 5.2,170.2 +/- 32.0,2144.3 +/- 103.3,-1.2,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99E_cluster1.pdb
MyoHead_60_L107T_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386530-MyoHead_60_L107T_G99E,7,2,-102.2 +/- 7.6,10,9.6 +/- 0.0,-88.9 +/- 6.7,-239.0 +/- 20.3,14.6 +/- 5.3,198.9 +/- 45.8,2202.7 +/- 96.8,-0.5,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99E_cluster2.pdb
MyoHead_60_L107T_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386530-MyoHead_60_L107T_G99E,10,3,-96.0 +/- 6.5,7,9.6 +/- 0.1,-81.0 +/- 5.3,-243.4 +/- 58.3,16.3 +/- 1.8,173.4 +/- 28.4,2301.0 +/- 54.8,-0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99E_cluster3.pdb
MyoHead_60_L107T_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386530-MyoHead_60_L107T_G99E,3,4,-92.2 +/- 2.5,25,2.8 +/- 0.2,-83.7 +/- 4.5,-225.6 +/- 30.9,20.0 +/- 2.0,166.3 +/- 38.3,2011.0 +/- 53.1,0.1,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99E_cluster4.pdb
MyoHead_60_L107T_G99E,https://rascar.science.uu.nl/haddock2.4/result/6886575225/386530-MyoHead_60_L107T_G99E,8,5,-87.3 +/- 3.6,9,3.3 +/- 0.3,-76.8 +/- 4.1,-183.3 +/- 18.4,9.3 +/- 3.4,168.4 +/- 31.0,1950.3 +/- 112.2,0.3,/Users/yitongtseo/Documents/GitHub/ethical_necromancy/nanobody_llm_refinement/Haddock_results/MyoHead_60_L107T_G99E_cluster5.pdb
